"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"East Midlands","E07000037","     High Peak",68232,10,2,8,10,10,83,98,100,100,9,4,8,9,10,95,99,100,100,8,8,10,10,10,99,100,100,100,11,2,6,10,10,78,99,100,100,10,3,6,9,10,87,100,100,100,8,5,10,10,10,99,100,100,100,51,0,0,0,2,0,0,26,90,62,0,0,0,1,0,0,9,54,27,0,1,8,10,0,83,100,100,6087,9,3,9,10,10,90,99,100,100,8,5,9,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,4951,16,0,2,4,8,39,97,99,99,14,1,2,4,7,65,98,100,100,10,2,9,10,10,95,100,100,100,4370,22,0,1,2,7,20,81,99,99,18,0,1,2,5,47,88,100,100,11,1,7,10,10,83,100,100,100,40001,11,2,7,10,10,87,98,99,100,10,3,7,9,10,91,99,100,100,8,6,10,10,10,99,100,100,100,40001,57,0,0,0,1,0,1,9,70,61,0,0,0,1,0,0,21,53,27,0,1,5,10,0,64,100,100,40001,10,3,9,10,10,90,98,99,99,10,5,8,10,10,89,99,100,100,8,8,10,10,10,99,100,100,100,40001,20,0,1,3,6,34,85,99,99,23,0,1,2,4,44,65,92,96,12,1,6,10,10,70,100,100,100
"East Midlands","E07000038","     North East Derbyshire",73389,11,1,9,10,10,75,99,100,100,10,3,10,10,10,88,100,100,100,8,10,10,10,10,100,100,100,100,13,1,6,10,10,62,99,100,100,12,2,9,10,10,78,100,100,100,8,7,10,10,10,100,100,100,100,39,0,0,1,4,0,15,75,99,38,0,0,2,5,0,21,77,100,19,0,6,10,10,16,100,100,100,6179,9,2,9,10,10,93,100,100,100,9,3,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5063,18,0,2,7,10,28,99,100,100,17,0,3,8,10,36,100,100,100,11,2,10,10,10,98,100,100,100,4331,20,0,2,5,9,26,95,100,100,18,0,2,6,10,33,98,100,100,12,1,10,10,10,85,100,100,100,44030,11,1,8,10,10,77,100,100,100,10,2,10,10,10,89,100,100,100,8,10,10,10,10,100,100,100,100,44030,46,0,0,0,2,2,4,46,94,41,0,0,1,2,3,14,64,99,21,0,3,7,10,5,100,100,100,44030,10,2,10,10,10,89,100,100,100,10,4,10,10,10,91,100,100,100,8,10,10,10,10,100,100,100,100,44030,26,0,1,3,6,11,68,99,100,26,0,1,3,6,13,70,100,100,15,1,8,10,10,62,100,100,100
"East Midlands","E07000039","     South Derbyshire",73313,11,2,8,10,10,74,98,99,100,10,3,9,10,10,88,100,100,100,8,8,10,10,10,99,100,100,100,14,1,4,9,10,63,96,100,100,12,2,6,10,10,79,100,100,100,9,5,10,10,10,100,100,100,100,39,0,0,2,3,0,19,78,96,35,0,0,2,3,0,23,94,100,18,0,3,10,10,9,100,100,100,7269,10,2,8,10,10,84,100,100,100,9,4,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,5810,19,0,3,6,9,35,91,98,99,18,1,3,8,10,41,83,100,100,12,2,10,10,10,82,100,100,100,4740,22,0,2,5,9,14,89,99,100,20,0,2,7,9,26,81,100,100,13,2,10,10,10,81,100,100,100,40995,13,1,6,9,10,70,99,99,100,11,2,7,10,10,80,99,99,99,8,6,10,10,10,98,99,99,99,40995,53,0,0,0,1,0,6,30,70,43,0,0,1,1,0,7,59,94,23,0,1,3,9,1,98,99,99,40995,10,3,9,10,10,88,99,100,100,10,5,9,10,10,83,98,99,99,8,9,10,10,10,98,99,99,99,40995,27,0,1,2,3,15,60,91,99,27,0,1,2,3,34,54,81,98,15,1,4,10,10,52,99,99,99
"East Midlands","E10000018","Leicestershire",496555,11,2,8,10,10,80,97,99,99,10,4,9,10,10,90,99,100,100,8,8,10,10,10,99,100,100,100,14,1,6,9,10,57,97,99,99,12,3,8,10,10,79,98,100,100,9,7,10,10,10,98,100,100,100,38,0,1,3,6,5,37,73,89,35,0,1,3,5,13,54,71,83,17,1,7,10,10,46,97,100,100,46027,10,2,8,10,10,86,98,99,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,36850,19,0,3,7,9,34,90,98,99,15,1,5,8,9,68,95,99,100,10,3,10,10,10,93,100,100,100,34146,24,0,2,5,8,23,80,97,98,19,1,3,6,9,51,88,99,100,12,2,10,10,10,85,100,100,100,277954,13,1,6,9,10,72,98,99,100,10,2,7,9,10,84,93,94,94,8,7,10,10,10,93,94,94,94,277954,48,0,0,1,2,2,16,47,77,51,0,0,1,1,4,22,42,58,22,0,2,5,10,14,79,94,94,277954,10,3,9,10,10,86,98,99,99,10,5,9,10,10,84,92,94,94,8,9,10,10,10,93,94,94,94,277954,24,0,1,3,5,22,76,97,98,22,0,1,3,4,34,72,90,94,13,1,6,10,10,65,94,94,94
"East Midlands","E07000129","     Blaby",70007,9,2,9,10,10,88,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,6,9,10,52,99,100,100,12,2,9,10,10,78,100,100,100,9,8,10,10,10,100,100,100,100,25,0,1,6,9,13,65,99,100,19,0,4,8,10,32,91,100,100,12,2,10,10,10,83,100,100,100,6942,10,1,8,10,10,87,100,100,100,9,3,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,5399,21,0,2,7,10,21,89,99,99,15,1,6,10,10,55,100,100,100,11,4,10,10,10,99,100,100,100,4563,29,0,1,4,8,4,55,95,99,21,0,3,8,10,27,87,100,100,13,1,10,10,10,71,100,100,100,39997,12,1,7,10,10,71,98,100,100,10,2,10,10,10,86,93,93,93,8,9,10,10,10,93,93,93,93,39997,37,0,0,1,2,1,24,84,93,33,0,1,2,3,7,40,81,86,18,0,3,7,10,29,93,93,93,39997,9,3,9,10,10,92,99,100,100,8,6,10,10,10,91,93,93,93,7,10,10,10,10,93,93,93,93,39997,27,0,1,3,7,10,65,96,100,21,0,2,5,7,19,80,93,93,13,1,9,10,10,65,93,93,93
"East Midlands","E07000130","     Charnwood",133069,9,2,9,10,10,91,100,100,100,8,5,10,10,10,96,100,100,100,7,10,10,10,10,100,100,100,100,13,1,8,10,10,63,99,100,100,11,4,9,10,10,82,100,100,100,8,8,10,10,10,100,100,100,100,29,0,1,3,7,8,56,96,100,23,0,1,3,5,24,72,99,100,14,1,7,10,10,65,100,100,100,11282,9,2,9,10,10,87,100,100,100,9,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,8783,17,1,3,8,10,41,96,100,100,14,1,6,9,10,73,99,100,100,10,4,10,10,10,97,100,100,100,10334,20,1,3,6,10,42,93,100,100,15,2,4,8,10,69,98,100,100,11,3,10,10,10,97,100,100,100,70981,10,2,9,10,10,84,100,100,100,9,4,9,10,10,89,93,94,94,8,9,10,10,10,94,94,94,94,70981,50,0,0,0,2,0,5,38,77,56,0,0,1,1,0,14,30,49,22,0,2,4,10,8,89,94,94,70981,9,3,10,10,10,91,100,100,100,9,5,10,10,10,90,93,94,94,7,10,10,10,10,94,94,94,94,70981,22,0,1,3,6,14,86,100,100,21,0,1,3,5,26,75,94,94,12,1,7,10,10,70,94,94,94
"East Midlands","E07000131","     Harborough",64491,17,1,5,9,9,63,89,93,95,12,3,6,9,10,75,97,100,100,9,6,10,10,10,94,100,100,100,20,1,4,8,9,44,88,92,95,15,2,5,9,10,65,93,100,100,10,4,10,10,10,93,100,100,100,49,0,0,1,4,2,5,56,86,48,0,0,1,3,2,23,44,64,20,0,7,10,10,24,100,100,100,6498,13,1,6,9,9,77,92,96,99,10,3,7,10,10,90,100,100,100,8,7,10,10,10,100,100,100,100,5485,25,0,2,4,8,37,82,91,92,17,1,2,5,8,62,88,98,100,11,2,10,10,10,88,100,100,100,4095,32,0,1,2,6,17,61,90,92,24,0,1,3,6,33,65,95,99,13,1,10,10,10,65,100,100,100,36988,16,1,4,8,9,62,91,95,97,12,1,4,8,10,75,94,94,94,9,5,10,10,10,93,94,94,94,36988,43,0,0,1,2,12,38,59,83,38,0,0,1,1,25,34,51,84,18,0,2,6,10,35,94,94,94,36988,17,3,8,9,9,74,89,92,94,12,4,8,10,10,73,89,94,94,8,8,10,10,10,91,94,94,94,36988,29,0,1,2,5,31,66,90,91,24,0,1,2,3,37,53,90,94,13,1,6,10,10,58,94,94,94
"East Midlands","E07000132","     Hinckley and Bosworth",79942,11,2,8,10,10,81,97,99,99,10,4,9,10,10,86,99,100,100,8,9,10,10,10,100,100,100,100,14,1,6,10,10,58,99,100,100,12,3,8,10,10,80,100,100,100,9,6,10,10,10,99,100,100,100,36,0,0,3,7,2,34,82,94,30,0,1,2,5,9,56,87,97,16,0,8,10,10,38,100,100,100,7204,10,2,8,10,10,86,99,100,100,9,4,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,5885,18,1,3,8,10,38,93,98,100,13,1,5,9,10,74,98,100,100,10,4,10,10,10,98,100,100,100,4566,23,0,2,5,9,21,85,96,98,18,1,2,6,9,50,89,98,100,12,2,10,10,10,89,100,100,100,46999,12,1,5,10,10,73,99,100,100,10,2,7,10,10,86,94,94,94,8,6,10,10,10,94,94,94,94,46999,46,0,0,1,2,0,12,53,90,46,0,0,1,1,0,10,49,80,21,0,2,6,10,5,94,94,94,46999,9,3,9,10,10,89,99,100,100,9,5,9,10,10,85,94,94,94,7,9,10,10,10,94,94,94,94,46999,26,0,1,2,5,17,65,94,99,25,0,1,2,4,28,66,82,94,15,0,7,10,10,45,94,94,94
"East Midlands","E07000133","     Melton",37266,14,1,5,9,10,62,92,99,99,14,2,5,8,10,71,89,99,100,9,5,10,10,10,92,100,100,100,17,1,5,9,10,49,90,99,99,16,3,5,8,10,58,87,100,100,10,5,10,10,10,87,100,100,100,53,0,0,1,3,0,0,31,79,76,0,0,0,0,0,0,1,13,28,0,1,10,10,0,66,100,100,3459,11,1,8,10,10,79,99,99,100,10,3,7,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,2771,24,0,1,3,7,22,73,97,99,21,1,1,2,3,52,75,94,100,12,1,7,10,10,74,100,100,100,2312,23,0,1,3,7,23,75,97,99,21,1,1,2,4,53,79,93,99,12,1,7,10,10,78,100,100,100,22001,14,1,3,8,10,69,97,99,100,14,1,2,5,8,68,89,94,94,10,3,10,10,10,90,94,94,94,22001,60,0,0,0,1,0,0,10,59,89,0,0,0,0,0,0,0,9,33,0,0,5,9,0,18,94,94,22001,12,3,8,10,10,73,97,99,99,14,5,7,9,10,65,80,93,94,9,7,10,10,10,85,94,94,94,22001,20,0,1,2,5,39,83,99,99,24,1,1,1,1,48,62,76,93,13,1,3,10,10,62,94,94,94
"East Midlands","E07000134","     North West Leicestershire",71617,12,1,7,10,10,70,98,100,100,10,3,8,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,13,1,5,9,10,62,97,100,100,11,2,7,10,10,86,100,100,100,8,6,10,10,10,100,100,100,100,56,0,0,0,1,2,13,15,52,54,0,0,0,1,5,11,17,65,24,0,3,10,10,8,98,100,100,6927,10,2,8,10,10,90,99,100,100,9,3,10,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,5521,20,0,2,6,9,32,88,97,100,16,1,3,8,10,61,93,100,100,11,3,10,10,10,87,100,100,100,4418,26,0,1,3,7,13,72,96,97,21,1,2,4,8,40,78,100,100,13,2,10,10,10,74,100,100,100,40007,13,1,6,10,10,64,97,100,100,11,2,7,10,10,79,93,93,93,8,6,10,10,10,93,93,93,93,40007,68,0,0,0,0,0,0,2,37,71,0,0,0,0,0,0,0,5,30,0,0,5,10,0,40,93,93,40007,11,2,8,10,10,82,97,100,100,10,4,9,10,10,81,93,93,93,8,9,10,10,10,93,93,93,93,40007,24,0,1,2,3,21,76,98,99,21,0,1,2,3,30,74,92,93,13,1,5,10,10,69,93,93,93
"East Midlands","E07000135","     Oadby and Wigston",40163,8,2,10,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,9,10,10,70,100,100,100,9,5,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,28,0,1,5,8,1,59,100,100,23,0,4,9,10,1,100,100,100,13,1,10,10,10,83,100,100,100,3715,9,2,9,10,10,95,100,100,100,9,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,3006,16,1,5,10,10,43,100,100,100,11,3,10,10,10,97,100,100,100,9,7,10,10,10,100,100,100,100,3858,19,0,3,7,10,18,99,100,100,12,1,7,10,10,63,100,100,100,10,4,10,10,10,100,100,100,100,20981,12,2,9,10,10,70,100,100,100,10,5,10,10,10,96,96,96,96,8,10,10,10,10,96,96,96,96,20981,30,0,1,2,3,0,56,98,100,26,0,1,2,3,1,81,96,96,16,0,4,7,9,26,96,96,96,20981,8,5,10,10,10,95,100,100,100,8,9,10,10,10,96,96,96,96,7,10,10,10,10,96,96,96,96,20981,15,1,2,5,8,50,100,100,100,12,1,4,6,7,86,96,96,96,9,2,9,10,10,96,96,96,96
"East Midlands","E10000019","Lincolnshire",537811,15,1,5,8,9,64,92,98,99,13,3,6,8,10,77,94,99,100,9,6,10,10,10,95,100,100,100,18,1,4,7,9,48,88,97,99,16,2,5,7,8,65,87,97,100,10,4,10,10,10,91,100,100,100,60,0,1,1,2,7,29,41,57,73,0,1,1,1,15,27,33,40,30,1,2,4,8,26,54,82,93,46954,12,1,6,9,10,78,98,99,100,10,3,7,9,10,92,100,100,100,8,7,10,10,10,100,100,100,100,37883,21,0,2,4,7,31,84,96,98,20,1,3,4,5,52,76,92,100,12,2,8,10,10,79,100,100,100,34447,24,0,2,4,6,27,79,94,97,24,1,3,4,5,53,73,87,97,13,2,7,10,10,75,100,100,100,317994,15,1,5,8,9,65,94,98,99,12,2,5,7,9,73,90,93,93,8,5,10,10,10,91,93,93,93,317994,46,0,0,1,1,8,31,52,76,50,0,0,1,1,15,35,48,59,21,0,1,3,6,30,75,93,93,317994,12,3,8,9,10,78,95,98,99,11,5,7,9,10,76,89,93,93,8,8,10,10,10,91,93,93,93,317994,27,0,1,2,3,23,67,92,97,28,0,1,1,1,37,56,73,88,14,1,3,8,10,56,93,93,93
"East Midlands","E07000136","     Boston",48300,13,1,6,9,10,77,95,98,99,11,4,8,10,10,84,99,99,100,8,8,10,10,10,99,100,100,100,16,1,5,8,10,55,87,98,100,13,3,8,9,10,78,98,99,100,9,8,10,10,10,99,100,100,100,104,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,51,0,0,0,7,0,0,16,93,4563,13,1,6,9,10,79,97,99,100,10,3,8,10,10,91,99,100,100,8,8,10,10,10,99,100,100,100,3349,19,0,2,5,8,36,90,97,98,15,1,3,4,5,60,94,99,100,11,2,8,10,10,97,100,100,100,2873,23,0,2,3,5,27,79,93,98,19,1,2,3,4,53,83,91,100,13,2,5,10,10,78,100,100,100,27990,15,2,7,9,10,60,95,99,99,12,4,7,9,10,70,91,92,92,9,8,10,10,10,91,92,92,92,27990,36,0,0,1,1,2,47,82,94,28,0,1,1,1,11,66,77,89,16,0,1,2,6,46,92,92,92,27990,10,3,9,10,10,82,96,99,100,9,6,9,10,10,85,92,92,92,7,9,10,10,10,92,92,92,92,27990,25,0,1,1,2,26,71,93,97,22,1,1,1,1,51,69,80,91,12,1,2,7,10,71,92,92,92
"East Midlands","E07000137","     East Lindsey",100165,17,1,3,7,9,54,89,97,98,14,2,3,6,9,65,92,100,100,10,4,10,10,10,93,100,100,100,20,1,3,5,7,46,84,95,97,20,1,2,4,5,56,77,91,100,11,2,9,10,10,82,100,100,100,96,0,0,0,0,0,0,4,12,111,0,0,0,0,0,0,3,5,49,0,0,1,3,0,9,45,69,7922,13,1,5,9,9,76,97,98,99,11,2,4,7,10,88,99,100,100,8,4,10,10,10,99,100,100,100,6518,22,0,2,3,5,36,82,96,97,25,1,1,2,3,46,64,85,100,13,1,7,10,10,70,100,100,100,5688,27,0,1,2,4,26,69,91,96,31,1,1,1,2,38,52,71,96,14,1,5,10,10,57,100,100,100,61976,16,1,3,6,9,60,93,97,98,14,1,2,4,7,67,89,94,94,9,3,9,10,10,90,94,94,94,61976,42,0,0,1,1,14,38,57,80,52,0,0,0,1,23,32,42,52,21,0,1,3,4,33,76,94,94,61976,14,3,7,9,10,74,93,97,98,13,4,6,8,10,71,86,93,94,8,7,10,10,10,90,94,94,94,61976,28,0,1,1,2,30,65,90,96,33,0,0,1,1,34,44,63,86,14,1,2,6,9,48,94,94,94
"East Midlands","E07000138","     Lincoln",74174,8,3,10,10,10,96,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,12,1,8,10,10,70,100,100,100,10,4,10,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,17,1,3,4,5,37,100,100,100,13,2,4,5,5,63,100,100,100,9,4,5,6,10,100,100,100,100,5973,9,2,10,10,10,87,100,100,100,9,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,4253,15,1,4,7,9,43,100,100,100,12,2,7,10,10,80,100,100,100,9,5,10,10,10,100,100,100,100,6175,15,1,6,8,10,39,100,100,100,12,2,8,10,10,89,100,100,100,9,6,10,10,10,100,100,100,100,41014,8,3,10,10,10,93,100,100,100,8,6,10,10,10,93,93,93,93,7,10,10,10,10,93,93,93,93,41014,35,0,0,1,1,7,41,72,98,21,0,1,1,1,25,72,93,93,14,1,1,3,8,56,93,93,93,41014,7,6,10,10,10,98,100,100,100,7,9,10,10,10,93,93,93,93,7,10,10,10,10,93,93,93,93,41014,22,0,1,2,3,25,80,100,100,16,1,2,2,2,51,89,93,93,10,2,2,7,10,83,93,93,93
"East Midlands","E07000139","     North Kesteven",81023,14,1,5,9,10,58,95,97,99,12,2,6,9,10,78,96,100,100,9,6,10,10,10,99,100,100,100,19,1,3,7,9,38,95,97,99,17,1,4,7,9,51,87,99,100,10,3,10,10,10,93,100,100,100,44,0,1,2,3,4,39,56,74,56,0,1,2,2,14,33,47,57,22,0,3,6,8,28,78,100,100,7237,11,1,6,9,10,73,98,99,100,10,2,6,10,10,91,100,100,100,8,6,10,10,10,100,100,100,100,6235,23,0,2,4,7,20,83,96,97,24,1,2,5,6,38,64,93,99,13,2,8,10,10,69,100,100,100,4947,24,0,2,5,7,22,83,95,97,25,1,3,5,6,40,67,89,95,13,2,8,10,10,70,100,100,100,47999,15,1,6,9,10,65,95,97,98,13,2,5,8,10,73,89,93,93,9,5,10,10,10,91,93,93,93,47999,67,0,0,0,1,0,0,5,45,63,0,0,0,0,0,4,36,43,27,0,1,3,6,0,67,93,93,47999,11,2,8,10,10,81,97,98,99,11,3,7,9,10,78,91,93,93,8,7,10,10,10,92,93,93,93,47999,32,0,0,1,3,11,47,93,96,35,0,1,1,1,15,39,69,83,17,0,2,7,10,34,93,93,93
"East Midlands","E07000140","     South Holland",65635,17,1,4,8,9,55,89,96,98,12,2,6,9,10,77,97,100,100,9,6,10,10,10,97,100,100,100,22,0,2,6,8,38,78,93,96,18,1,3,5,8,59,81,94,100,10,3,10,10,10,88,100,100,100,75,0,0,0,1,0,0,8,33,97,0,0,0,0,0,0,0,7,32,0,1,6,9,0,32,100,100,5715,13,1,5,9,9,72,96,97,99,10,2,6,10,10,94,100,100,100,8,7,10,10,10,100,100,100,100,4604,26,0,1,3,6,16,75,92,96,21,1,2,2,4,45,76,92,98,12,1,8,10,10,78,100,100,100,4036,32,0,1,3,5,13,59,82,93,28,1,1,2,3,37,58,76,94,14,1,6,10,10,63,100,100,100,39008,20,1,3,7,9,54,81,92,96,14,2,3,6,9,67,86,94,94,9,4,10,10,10,90,94,94,94,39008,73,0,0,0,0,0,0,3,35,98,0,0,0,0,0,0,0,2,33,0,0,3,5,0,18,94,94,39008,16,2,6,9,9,71,88,95,97,12,3,6,8,10,70,90,94,94,8,7,10,10,10,92,94,94,94,39008,30,0,1,1,3,17,58,87,93,27,0,1,1,2,37,56,73,89,13,1,3,9,10,60,94,94,94
"East Midlands","E07000141","     South Kesteven",100641,15,1,5,9,10,59,91,98,100,13,3,7,8,10,76,90,100,100,9,6,10,10,10,91,100,100,100,16,1,4,8,10,51,92,99,100,14,2,5,7,9,73,94,100,100,9,5,10,10,10,93,100,100,100,41,0,0,1,2,8,38,59,83,53,0,0,0,1,24,36,40,57,21,0,2,5,10,36,80,100,100,9577,11,2,7,10,10,82,99,100,100,10,3,7,9,10,91,100,100,100,8,8,10,10,10,100,100,100,100,7940,19,0,2,5,8,40,86,98,99,18,1,3,3,5,62,81,96,100,11,2,9,10,10,82,100,100,100,6304,20,0,2,4,7,35,87,97,99,20,1,2,3,4,62,82,92,98,12,2,8,10,10,83,100,100,100,60008,14,1,5,9,10,61,97,100,100,13,2,5,7,9,71,92,94,94,9,5,10,10,10,92,94,94,94,60008,31,0,1,1,1,15,54,83,96,38,0,1,1,1,25,49,55,74,18,0,1,2,6,45,90,94,94,60008,11,3,8,10,10,76,98,100,100,12,5,7,9,10,76,89,94,94,8,8,10,10,10,90,94,94,94,60008,22,0,1,2,4,29,81,95,99,25,1,1,1,1,48,63,73,90,13,1,3,9,10,66,94,94,94
"East Midlands","E07000142","     West Lindsey",67873,18,1,4,8,9,57,82,96,98,16,2,4,7,9,62,88,94,100,10,5,10,10,10,85,100,100,100,21,1,3,7,9,38,82,96,99,19,1,3,6,8,47,78,95,100,11,3,10,10,10,83,100,100,100,50,0,0,1,3,0,18,46,78,71,0,0,1,1,0,10,29,39,25,0,2,6,9,13,64,100,100,5967,11,1,6,9,9,77,98,99,100,10,3,6,9,10,88,100,100,100,8,7,10,10,10,100,100,100,100,4984,24,0,1,3,6,24,73,96,98,25,1,1,3,5,40,67,86,100,13,1,8,10,10,71,100,100,100,4424,27,0,1,3,5,20,70,94,98,28,0,1,2,4,33,64,83,97,14,1,7,10,10,66,100,100,100,39999,14,1,5,9,9,64,97,98,99,12,1,4,8,9,72,90,93,93,8,5,10,10,10,90,93,93,93,39999,44,0,0,1,1,7,31,61,85,47,0,0,1,1,10,32,46,63,20,0,1,4,8,29,86,93,93,39999,14,2,7,9,9,68,93,98,99,14,3,5,8,10,64,84,92,93,9,6,10,10,10,88,93,93,93,39999,30,0,1,2,3,17,64,87,94,33,0,0,1,1,25,41,66,87,15,0,3,9,10,42,93,93,93
"East Midlands","E10000021","Northamptonshire",524829,13,2,7,9,10,73,95,97,98,11,5,8,9,10,85,99,100,100,8,8,10,10,10,98,100,100,100,15,1,6,9,10,61,94,97,99,12,3,7,9,10,81,98,100,100,9,7,10,10,10,98,100,100,100,37,0,1,2,4,8,43,73,89,33,0,2,2,3,22,55,68,84,16,1,4,10,10,51,99,100,100,56285,10,2,8,10,10,88,98,99,100,9,5,9,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,41896,22,0,2,5,8,30,86,94,97,16,1,4,6,9,63,89,99,100,11,2,10,10,10,89,100,100,100,33553,22,0,3,6,8,33,87,95,97,16,1,4,7,9,66,90,99,100,11,3,10,10,10,90,100,100,100,302002,14,1,6,9,10,68,95,97,98,11,3,7,9,10,79,92,93,93,8,7,10,10,10,93,93,93,93,302002,45,0,0,1,1,3,26,60,79,43,0,0,1,1,10,36,50,70,21,0,1,4,8,23,82,93,93,302002,11,4,9,9,10,86,96,97,98,10,6,9,10,10,82,92,93,93,7,9,10,10,10,92,93,93,93,302002,25,0,1,3,5,23,78,94,96,21,1,2,3,4,43,73,86,93,13,1,5,10,10,66,93,93,93
