"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"South East","E07000105","     Ashford",88578,19,1,3,5,6,48,84,93,97,12,3,8,10,10,83,99,99,99,8,6,9,9,9,100,100,100,100,18,1,5,9,9,48,89,97,98,15,2,7,9,10,68,93,99,99,10,5,10,10,10,93,100,100,100,33,0,1,1,1,8,65,79,90,32,0,1,1,1,19,66,76,85,18,1,1,2,5,54,91,100,100,9730,12,1,8,9,10,80,98,99,99,10,4,8,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,7812,22,0,2,5,8,35,86,96,98,19,1,3,5,6,58,82,99,99,11,2,9,10,10,86,100,100,100,5794,25,0,2,4,8,27,68,95,98,21,1,3,4,5,39,81,97,99,13,1,8,10,10,68,100,100,100,50783,15,1,5,9,10,63,92,98,99,13,2,7,9,10,77,95,99,99,9,5,10,10,10,98,100,100,100,50783,42,0,0,1,2,2,32,68,83,39,0,0,1,1,3,49,72,79,19,0,1,4,8,28,87,100,100,50783,13,3,8,9,10,75,94,98,100,12,5,8,10,10,80,97,99,99,8,8,10,10,10,99,100,100,100,50783,27,0,1,2,6,14,78,93,97,23,0,1,1,1,26,74,94,99,15,0,3,10,10,44,100,100,100
"South East","E07000106","     Canterbury",119548,14,1,5,8,9,66,93,98,100,10,4,9,10,10,93,100,100,100,8,7,9,9,9,99,100,100,100,13,1,7,10,10,65,98,100,100,11,4,8,10,10,84,99,100,100,8,7,10,10,10,99,100,100,100,41,0,0,1,2,4,19,61,95,108,0,0,0,0,0,0,0,0,42,0,0,1,4,0,2,72,100,9763,12,1,7,10,10,77,100,100,100,10,3,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,8144,21,0,2,7,10,17,81,99,100,16,1,3,5,9,49,93,100,100,11,2,10,10,10,94,100,100,100,8785,21,0,4,8,10,24,87,99,100,16,2,5,7,10,64,96,100,100,11,3,10,10,10,96,100,100,100,64586,12,1,7,10,10,69,99,100,100,10,3,8,10,10,94,99,100,100,8,7,10,10,10,99,100,100,100,64586,43,0,0,0,2,2,19,45,92,38,0,0,0,1,12,37,48,89,22,0,1,4,7,21,81,100,100,64586,9,4,9,10,10,87,99,100,100,9,7,10,10,10,94,99,100,100,8,9,10,10,10,99,100,100,100,64586,20,0,2,4,8,32,90,99,100,17,1,1,2,3,53,93,99,100,12,1,5,10,10,84,100,100,100
"South East","E07000107","     Dartford",74873,11,2,6,9,10,75,94,100,100,9,6,10,10,10,96,100,100,100,8,9,9,9,9,100,100,100,100,11,2,9,10,10,70,100,100,100,10,4,10,10,10,85,100,100,100,8,9,10,10,10,100,100,100,100,24,0,1,3,7,19,77,97,100,16,1,3,5,6,60,95,100,100,12,1,7,10,10,87,100,100,100,8179,9,2,9,10,10,90,100,100,100,8,5,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,5948,16,1,6,10,10,45,100,100,100,12,2,9,10,10,77,100,100,100,10,5,10,10,10,100,100,100,100,4712,18,1,6,10,10,43,97,100,100,14,2,9,10,10,68,100,100,100,10,5,10,10,10,95,100,100,100,42288,11,2,9,10,10,82,100,100,100,10,3,10,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,42288,28,0,1,1,4,6,69,94,100,22,0,1,2,3,13,88,100,100,15,0,3,9,10,40,100,100,100,42288,8,4,10,10,10,91,100,100,100,8,8,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,42288,21,0,3,8,10,21,90,100,100,16,1,4,8,10,50,95,100,100,13,1,10,10,10,85,100,100,100
"South East","E07000108","     Dover",82108,12,2,5,8,9,73,92,97,100,9,5,9,10,10,90,100,100,100,8,8,9,9,9,100,100,100,100,16,1,3,8,10,49,93,97,99,13,1,3,6,10,72,97,100,100,10,3,10,10,10,96,100,100,100,54,0,0,0,1,0,1,23,78,120,0,0,0,0,0,0,0,0,44,0,0,0,1,0,1,49,100,7665,10,2,8,10,10,89,98,99,100,9,5,9,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,6130,19,1,3,7,9,42,87,98,99,17,1,3,5,9,63,85,96,100,11,3,10,10,10,85,100,100,100,5316,19,1,3,7,9,45,89,98,99,17,1,3,5,8,67,86,96,100,11,3,10,10,10,85,100,100,100,50019,11,2,7,10,10,80,97,99,100,10,4,7,10,10,87,100,100,100,8,6,10,10,10,100,100,100,100,50019,41,0,0,1,2,7,35,52,91,38,0,0,1,1,22,41,49,87,20,0,2,5,5,35,99,100,100,50019,10,5,9,10,10,83,97,99,100,10,6,9,10,10,87,99,100,100,8,9,10,10,10,99,100,100,100,50019,21,1,2,3,6,30,85,96,99,19,1,1,1,3,51,84,94,100,12,1,4,10,10,78,100,100,100
"South East","E07000109","     Gravesham",75919,8,3,8,9,10,92,99,100,100,8,8,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,14,1,7,10,10,57,99,100,100,12,3,9,10,10,77,100,100,100,9,7,10,10,10,100,100,100,100,37,0,0,2,6,0,26,82,100,39,0,0,2,6,0,8,88,100,18,0,5,10,10,8,100,100,100,8450,9,2,10,10,10,96,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6267,15,1,5,9,10,48,98,100,100,12,2,7,10,10,83,100,100,100,10,5,10,10,10,100,100,100,100,5147,15,1,5,9,10,49,98,100,100,12,2,6,10,10,81,100,100,100,10,5,10,10,10,100,100,100,100,42453,9,3,9,10,10,93,100,100,100,9,6,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,42453,47,0,0,0,2,0,2,46,91,42,0,0,1,1,0,3,66,96,24,0,1,6,10,0,99,100,100,42453,8,6,10,10,10,92,100,100,100,8,8,10,10,10,95,100,100,100,7,10,10,10,10,100,100,100,100,42453,20,0,2,5,9,18,94,98,100,17,0,1,2,6,45,90,100,100,12,1,8,10,10,80,100,100,100
"South East","E07000110","     Maidstone",118950,15,1,4,7,9,66,88,94,97,11,4,9,10,10,84,96,100,100,8,7,9,9,9,98,100,100,100,15,1,6,9,10,53,96,99,100,11,3,9,10,10,84,100,100,100,9,6,10,10,10,100,100,100,100,28,0,1,2,4,13,68,87,97,38,0,0,1,1,2,39,78,85,22,0,2,5,10,10,92,100,100,11938,11,2,8,10,10,84,99,100,100,9,4,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,9384,22,0,3,8,10,25,83,99,100,17,1,7,9,10,49,85,98,100,12,3,10,10,10,82,100,100,100,7274,22,0,3,8,10,25,83,98,100,17,1,7,9,10,49,87,98,100,12,3,10,10,10,83,100,100,100,67442,11,2,8,10,10,82,98,99,100,10,4,9,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,67442,41,0,0,1,1,5,24,65,89,34,0,0,1,1,8,47,81,88,21,0,1,5,10,15,92,100,100,67442,11,3,9,10,10,82,98,99,100,9,6,9,10,10,89,100,100,100,8,9,10,10,10,100,100,100,100,67442,25,0,1,3,6,15,80,95,98,21,0,1,2,4,34,82,93,100,15,1,5,10,10,53,100,100,100
"South East","E07000111","     Sevenoaks",83725,20,1,2,6,7,52,81,89,95,12,2,8,10,10,80,99,100,100,9,6,9,9,9,97,100,100,100,13,1,7,9,10,70,97,99,99,11,2,8,10,10,87,100,100,100,8,6,10,10,10,100,100,100,100,41,0,0,1,5,3,26,60,90,32,0,1,1,3,15,56,79,91,18,0,3,10,10,36,98,100,100,9230,12,1,8,10,10,82,99,99,100,10,3,9,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,6856,24,0,2,7,9,20,77,96,98,22,0,2,5,9,38,80,95,100,13,1,10,10,10,76,100,100,100,5211,24,0,2,7,9,20,77,96,98,22,0,2,5,9,37,80,95,100,13,1,10,10,10,76,100,100,100,48914,13,1,6,9,10,73,96,99,99,11,2,7,9,10,84,100,100,100,8,5,10,10,10,100,100,100,100,48914,52,0,0,0,2,0,1,34,81,54,0,0,1,1,0,11,35,60,25,0,2,7,10,2,75,100,100,48914,12,3,9,10,10,80,96,99,99,11,4,9,10,10,83,99,100,100,8,8,10,10,10,99,100,100,100,48914,24,0,1,5,9,26,76,96,98,23,0,1,3,5,40,74,94,100,14,1,7,10,10,60,100,100,100
"South East","E07000112","     Shepway",79571,12,2,5,7,7,78,92,98,99,9,5,8,10,10,90,100,100,100,7,7,9,9,9,99,100,100,100,14,1,6,9,10,63,96,99,100,13,3,7,8,9,71,96,100,100,9,6,9,10,10,94,100,100,100,46,0,0,1,1,0,7,52,90,93,0,0,0,0,0,0,0,2,30,0,1,1,3,0,71,100,100,7302,11,2,8,9,10,85,99,100,100,9,5,8,9,10,94,100,100,100,8,8,10,10,10,100,100,100,100,5709,20,0,2,5,8,28,93,98,100,18,1,2,3,7,50,90,100,100,11,2,9,10,10,89,100,100,100,4897,21,0,2,5,8,27,86,98,99,18,1,2,2,6,47,90,100,100,12,1,8,10,10,82,100,100,100,49639,11,3,8,10,10,81,98,99,99,10,4,7,9,10,87,99,100,100,8,7,10,10,10,99,100,100,100,49639,33,0,1,1,2,18,58,76,84,34,0,1,1,1,39,58,73,81,18,1,2,4,6,54,84,100,100,49639,9,5,9,10,10,88,99,99,99,9,6,9,10,10,92,99,100,100,7,9,10,10,10,99,100,100,100,49639,24,0,2,3,5,28,74,94,99,25,0,1,2,2,48,73,81,90,14,1,3,8,10,68,98,100,100
"South East","E07000113","     Swale",102974,14,1,4,8,9,69,91,96,99,9,4,9,10,10,91,100,100,100,8,8,9,9,9,100,100,100,100,13,1,6,9,10,65,99,99,100,12,3,7,9,10,74,100,100,100,9,6,10,10,10,99,100,100,100,54,0,0,0,2,0,1,31,69,83,0,0,0,0,0,0,1,6,38,0,0,3,5,0,8,82,100,10929,11,2,8,10,10,85,99,100,100,9,4,9,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,8276,19,0,3,6,9,30,93,99,100,17,1,3,4,8,50,94,100,100,12,2,8,10,10,88,100,100,100,6956,19,0,3,6,9,32,92,99,100,17,1,3,4,8,52,93,99,100,12,2,8,10,10,88,100,100,100,59211,11,2,8,10,10,82,98,100,100,10,3,7,9,10,92,100,100,100,8,6,10,10,10,100,100,100,100,59211,59,0,0,0,1,0,0,14,64,73,0,0,0,0,0,0,5,21,36,0,0,3,6,0,26,80,100,59211,10,4,9,10,10,88,98,100,100,9,6,10,10,10,94,100,100,100,7,9,10,10,10,100,100,100,100,59211,19,1,2,5,8,34,91,97,99,17,1,1,1,3,53,93,97,100,13,1,4,9,10,80,100,100,100
"South East","E07000114","     Thanet",99115,8,3,9,10,10,94,98,99,99,8,9,10,10,10,98,100,100,100,7,9,9,9,9,100,100,100,100,11,2,9,10,10,71,100,100,100,10,4,9,10,10,88,100,100,100,8,9,10,10,10,100,100,100,100,65,0,0,0,0,0,0,0,34,120,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,30,9931,9,3,10,10,10,95,100,100,100,9,7,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7852,17,1,4,8,10,36,98,100,100,13,1,6,8,9,74,99,100,100,10,4,10,10,10,98,100,100,100,6947,16,1,4,8,10,45,99,100,100,13,2,6,8,9,77,98,100,100,10,4,10,10,10,98,100,100,100,62793,11,2,8,10,10,84,99,100,100,9,4,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,62793,27,0,1,1,1,11,60,96,100,22,0,1,1,1,24,87,99,100,15,1,1,2,4,51,100,100,100,62793,7,7,10,10,10,95,100,100,100,8,9,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,62793,16,1,3,6,9,51,96,100,100,14,1,3,4,5,72,95,100,100,10,2,6,10,10,89,100,100,100
"South East","E07000115","     Tonbridge and Malling",89632,22,1,3,6,8,48,75,84,96,12,3,8,10,10,73,100,100,100,9,6,9,9,9,98,100,100,100,13,1,7,10,10,64,97,99,100,11,3,8,10,10,84,100,100,100,9,6,10,10,10,99,100,100,100,34,0,1,2,4,4,36,84,98,34,0,0,1,3,8,33,85,100,20,0,2,9,10,15,99,100,100,9858,11,1,8,10,10,82,100,100,100,9,3,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,8137,19,1,3,8,10,38,89,99,100,15,1,5,8,10,59,99,100,100,11,2,10,10,10,85,100,100,100,6327,19,1,4,8,10,42,92,99,100,15,2,5,8,10,65,99,100,100,11,3,10,10,10,88,100,100,100,50308,11,2,8,10,10,80,99,100,100,10,2,7,10,10,93,100,100,100,8,6,10,10,10,100,100,100,100,50308,38,0,0,1,1,1,28,76,94,38,0,0,1,1,0,26,79,93,21,0,1,6,10,7,98,100,100,50308,11,3,9,10,10,82,99,100,100,9,5,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,50308,23,0,1,3,6,16,79,99,100,20,0,1,2,4,31,83,100,100,13,1,5,10,10,66,100,100,100
"South East","E07000116","     Tunbridge Wells",82708,14,2,5,7,8,74,89,94,97,10,5,8,10,10,89,100,100,100,8,7,9,9,9,100,100,100,100,14,1,6,9,10,60,96,99,100,11,3,8,9,10,83,100,100,100,9,6,10,10,10,100,100,100,100,31,1,3,4,5,27,68,76,85,31,1,2,2,3,45,68,73,83,17,2,3,4,9,57,86,100,100,9129,11,1,7,9,10,78,99,100,100,9,4,8,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7450,21,1,4,7,8,27,85,96,98,16,2,5,7,8,53,87,100,100,12,3,9,10,10,84,100,100,100,5640,21,1,4,7,8,29,84,96,98,16,2,5,7,8,52,87,100,100,12,3,9,10,10,83,100,100,100,48743,13,1,7,9,10,74,97,99,99,10,3,8,9,10,91,100,100,100,8,6,10,10,10,100,100,100,100,48743,42,0,0,1,2,1,32,72,84,36,0,1,1,1,3,59,83,86,20,0,1,3,9,15,93,100,100,48743,10,4,9,10,10,85,97,99,99,9,6,9,10,10,93,100,100,100,7,9,10,10,10,100,100,100,100,48743,24,0,2,3,6,21,81,96,98,21,0,1,2,3,42,78,91,100,14,1,4,10,10,66,100,100,100
"South East","E10000025","Oxfordshire",496991,20,1,3,5,7,60,82,89,93,11,4,7,9,10,82,97,100,100,9,6,9,9,9,97,100,100,100,16,1,5,8,9,56,92,97,99,12,3,7,9,10,79,97,100,100,9,6,10,10,10,97,100,100,100,34,0,1,3,5,16,51,74,92,31,0,2,2,3,34,54,76,90,17,1,3,9,10,46,97,100,100,48431,11,2,7,9,10,85,97,99,100,9,4,8,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,36709,23,0,2,4,7,22,81,95,96,17,1,3,5,7,54,87,99,100,12,2,9,10,10,85,100,100,100,32939,24,0,2,5,8,26,82,95,97,18,1,3,6,7,62,86,98,100,12,2,9,10,10,85,100,100,100,258745,14,1,6,8,10,66,94,98,99,12,3,6,8,10,78,97,100,100,9,5,10,10,10,97,100,100,100,258745,53,0,0,1,1,2,18,36,63,55,0,1,1,1,11,32,41,55,26,0,1,3,7,16,58,100,100,258745,12,3,8,9,10,80,95,98,99,10,6,8,10,10,85,99,100,100,8,8,10,10,10,99,100,100,100,258745,22,1,2,5,7,33,86,95,96,11,1,2,3,5,55,82,98,100,11,1,7,10,10,81,100,100,100
"South East","E07000177","     Cherwell",105458,20,1,3,5,7,56,77,88,94,12,3,8,10,10,79,98,100,100,9,7,9,9,9,98,100,100,100,18,1,5,8,9,52,90,94,96,13,3,7,9,10,78,96,100,100,9,6,10,10,10,94,100,100,100,27,0,1,2,3,18,75,91,93,23,0,1,1,2,42,68,93,100,14,1,2,8,10,66,100,100,100,11191,12,2,7,9,9,84,94,99,100,10,4,9,10,10,91,100,100,100,8,9,10,10,10,100,100,100,100,8178,25,0,2,4,7,22,83,91,93,17,1,3,5,6,56,88,100,100,11,3,9,10,10,87,100,100,100,6465,26,0,2,4,7,24,84,93,94,18,1,3,5,6,60,87,98,100,12,3,9,10,10,86,100,100,100,56241,15,1,6,9,9,72,91,97,98,12,3,7,9,10,79,95,100,100,9,6,10,10,10,97,100,100,100,56241,48,0,0,1,1,4,27,52,75,46,0,0,1,1,16,41,59,66,22,0,1,3,8,29,72,100,100,56241,14,3,8,9,9,78,91,95,97,11,6,9,10,10,82,99,100,100,8,9,10,10,10,98,100,100,100,56241,26,0,2,3,6,27,83,91,92,19,0,1,2,3,50,82,96,100,12,1,4,10,10,80,100,100,100
"South East","E07000178","     Oxford",123809,10,2,6,9,10,76,100,100,100,8,7,10,10,10,100,100,100,100,8,9,9,9,9,100,100,100,100,10,2,10,10,10,82,100,100,100,9,7,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,15,1,4,7,9,42,100,100,100,12,1,5,6,6,85,100,100,100,10,2,6,9,10,99,100,100,100,10292,9,2,10,10,10,96,100,100,100,8,6,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,7268,18,0,3,7,10,25,100,100,100,13,1,5,8,10,75,100,100,100,11,2,10,10,10,94,100,100,100,9832,17,0,4,8,10,35,100,100,100,12,1,6,9,10,93,100,100,100,11,3,10,10,10,100,100,100,100,55835,8,3,10,10,10,94,100,100,100,8,6,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,55835,29,0,1,2,2,6,57,95,100,19,0,2,2,2,34,99,100,100,15,1,2,2,6,45,100,100,100,55835,7,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,55835,14,1,5,9,10,53,100,100,100,11,2,6,8,9,91,100,100,100,9,2,10,10,10,100,100,100,100
"South East","E07000179","     South Oxfordshire",98379,19,1,3,5,6,59,81,90,95,11,3,6,10,10,80,98,100,100,8,6,9,9,9,97,100,100,100,17,1,4,8,9,49,89,97,99,13,2,5,10,10,73,99,100,100,9,4,10,10,10,98,100,100,100,48,0,0,1,4,1,8,50,87,48,0,0,1,2,1,27,44,74,23,0,2,10,10,7,89,100,100,10140,12,1,6,9,10,80,96,99,100,9,3,8,10,10,92,100,100,100,8,7,10,10,10,100,100,100,100,7870,25,0,1,3,7,23,68,94,97,19,1,2,4,8,47,84,100,100,12,1,10,10,10,80,100,100,100,6330,29,0,1,3,7,20,56,89,96,22,1,1,3,7,40,71,94,100,13,1,9,10,10,65,100,100,100,53977,16,1,3,8,9,50,93,99,100,13,1,3,8,10,68,99,100,100,9,3,10,10,10,99,100,100,100,53977,59,0,0,0,1,0,0,14,62,67,0,0,0,0,0,5,17,37,31,0,1,3,7,0,50,100,100,53977,13,2,7,9,10,74,94,98,100,10,4,7,10,10,83,100,100,100,8,7,10,10,10,100,100,100,100,53977,23,1,2,4,7,31,82,95,96,20,0,1,3,4,47,79,99,100,12,1,7,10,10,74,100,100,100
"South East","E07000180","     Vale of White Horse",91032,23,1,2,4,6,58,78,84,89,12,2,7,9,10,77,95,100,100,9,6,9,9,9,96,100,100,100,16,1,4,9,9,52,93,98,100,12,2,6,9,10,81,99,100,100,9,4,10,10,10,100,100,100,100,48,0,0,1,3,0,11,46,86,41,0,0,2,4,2,21,67,89,21,0,4,10,10,6,99,100,100,9129,12,1,6,9,10,73,98,100,100,10,3,8,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7398,25,0,1,4,7,17,75,95,97,18,1,2,5,8,43,89,98,100,12,2,10,10,10,81,100,100,100,5819,25,0,2,4,8,19,75,95,97,18,1,3,5,7,47,89,98,100,12,2,9,10,10,86,100,100,100,49331,18,1,4,7,9,47,91,98,98,15,1,4,7,9,68,95,100,100,10,3,10,10,10,93,100,100,100,49331,69,0,0,0,0,0,0,2,35,66,0,0,0,1,0,1,18,51,33,0,0,2,6,0,38,100,100,49331,13,2,8,10,10,72,94,98,99,10,4,9,10,10,83,100,100,100,8,9,10,10,10,100,100,100,100,49331,22,0,2,4,7,28,87,96,96,19,0,1,3,6,46,87,97,100,12,1,7,10,10,81,100,100,100
"South East","E07000181","     West Oxfordshire",78313,29,1,2,2,3,44,67,80,83,14,2,4,9,10,68,90,100,100,10,5,9,9,9,92,100,100,100,21,0,3,7,9,32,83,96,99,16,1,3,8,10,57,91,100,100,10,3,10,10,10,93,100,100,100,37,0,1,1,2,8,43,73,88,40,0,0,1,1,19,33,67,83,19,0,2,8,10,32,96,100,100,7679,10,1,7,9,9,89,97,99,100,9,3,7,10,10,95,100,100,100,7,8,10,10,10,100,100,100,100,5995,24,0,2,4,6,24,81,93,94,20,1,1,3,5,48,73,99,100,12,1,8,10,10,79,100,100,100,4493,24,0,2,4,6,25,82,94,96,20,1,1,3,5,47,74,98,100,12,1,8,10,10,81,100,100,100,43361,14,1,4,8,9,61,96,98,99,14,1,3,7,9,70,95,100,100,9,3,10,10,10,95,100,100,100,43361,71,0,0,0,0,0,0,7,33,92,0,0,0,0,0,0,0,6,34,0,0,3,7,0,19,100,100,43361,12,2,8,9,9,77,95,96,97,11,4,7,10,10,78,98,100,100,8,7,10,10,10,99,100,100,100,43361,26,0,1,3,5,25,77,91,95,24,0,1,2,3,35,60,96,100,13,1,6,10,10,67,100,100,100
"South East","E10000030","Surrey",836913,14,1,5,8,9,68,93,98,99,9,5,9,10,10,93,100,100,100,8,8,9,9,9,100,100,100,100,13,1,8,10,10,67,98,100,100,10,4,9,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,31,0,1,3,7,8,53,87,96,28,0,1,3,6,20,66,88,95,17,1,5,10,10,41,98,100,100,88456,12,1,8,10,10,78,98,100,100,9,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,66900,20,0,2,6,9,26,90,98,99,15,1,5,8,10,61,97,100,100,11,2,10,10,10,92,100,100,100,54755,25,0,2,6,9,15,72,95,98,19,1,4,7,9,40,84,96,100,13,1,9,10,10,70,100,100,100,402673,13,1,7,10,10,68,98,100,100,11,2,8,10,10,89,100,100,100,9,6,10,10,10,100,100,100,100,402673,39,0,0,1,2,3,31,68,91,33,0,1,1,3,9,48,81,91,20,0,2,7,10,24,95,100,100,402673,10,3,9,10,10,85,98,100,100,9,6,10,10,10,95,100,100,100,8,10,10,10,10,100,100,100,100,402673,19,1,3,7,9,33,94,99,99,11,1,3,6,8,57,96,100,100,11,2,9,10,10,87,100,100,100
"South East","E07000207","     Elmbridge",91247,12,2,6,9,10,73,94,100,100,9,6,10,10,10,97,100,100,100,8,8,9,9,9,100,100,100,100,11,2,9,10,10,79,100,100,100,9,5,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,35,0,0,3,7,2,33,84,99,26,0,1,3,7,6,72,100,100,17,0,5,10,10,26,100,100,100,11560,11,1,8,10,10,76,99,100,100,9,4,10,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,8397,21,0,2,7,10,18,91,100,100,15,1,6,10,10,57,100,100,100,11,2,10,10,10,91,100,100,100,5755,23,0,2,7,10,17,78,97,100,16,1,5,10,10,48,88,100,100,12,2,10,10,10,78,100,100,100,47122,13,1,8,10,10,68,99,100,100,10,3,9,10,10,94,100,100,100,9,6,10,10,10,100,100,100,100,47122,49,0,0,0,2,0,0,38,90,38,0,0,1,3,0,18,82,100,25,0,2,7,10,0,98,100,100,47122,9,3,10,10,10,87,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,47122,15,1,5,9,10,53,98,100,100,11,1,7,10,10,87,100,100,100,9,3,10,10,10,99,100,100,100
