"Region","LA_Code","LA_Name","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"North East","E08000022","     North Tyneside",8,3,10,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,9,10,10,75,100,100,100,9,4,10,10,10,96,100,100,100,8,10,10,10,10,100,100,100,100,26,0,1,6,10,4,73,100,100,20,0,2,5,9,12,100,100,100,13,1,10,10,10,85,100,100,100,8,3,10,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,7,10,10,60,100,100,100,11,3,10,10,10,87,100,100,100,9,8,10,10,10,100,100,100,100,16,1,5,10,10,45,100,100,100,12,1,7,10,10,84,100,100,100,10,6,10,10,10,100,100,100,100,10,2,10,10,10,82,100,100,100,9,4,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,27,0,1,2,3,4,62,100,100,17,0,2,5,8,39,94,100,100,14,1,6,8,10,61,100,100,100,7,5,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,3,8,10,36,99,100,100,15,1,4,9,10,61,100,100,100,11,3,10,10,10,95,100,100,100
"North East","E08000023","     South Tyneside",8,3,10,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,12,2,9,10,10,71,99,100,100,10,4,10,10,10,90,100,100,100,9,9,10,10,10,100,100,100,100,37,0,0,4,9,0,10,95,100,34,0,0,5,9,0,21,96,100,18,0,9,10,10,14,100,100,100,8,3,10,10,10,98,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,4,9,10,48,100,100,100,12,1,8,10,10,82,100,100,100,10,4,10,10,10,100,100,100,100,18,0,3,8,10,34,96,100,100,14,1,5,10,10,64,100,100,100,11,3,10,10,10,94,100,100,100,10,3,10,10,10,82,100,100,100,9,5,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,26,0,1,2,4,11,64,99,100,14,1,3,6,9,63,100,100,100,13,1,5,8,10,63,100,100,100,7,5,10,10,10,98,100,100,100,8,7,9,9,9,100,100,100,100,7,9,9,9,9,100,100,100,100,20,0,2,6,9,31,92,100,100,17,1,2,7,9,42,97,100,100,12,1,10,10,10,78,100,100,100
"North East","E08000024","     Sunderland",8,3,10,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,12,1,8,10,10,69,100,100,100,10,3,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,22,0,2,5,9,18,84,100,100,16,1,3,5,7,46,97,100,100,11,2,9,10,10,96,100,100,100,8,3,10,10,10,96,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,5,10,10,40,99,100,100,12,2,8,10,10,86,100,100,100,9,6,10,10,10,100,100,100,100,22,0,3,8,10,22,82,100,100,18,1,4,9,10,41,91,100,100,12,3,10,10,10,84,100,100,100,10,2,9,10,10,83,100,100,100,9,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,30,0,0,1,3,7,49,94,100,20,0,2,4,7,35,78,100,100,15,0,4,9,10,43,100,100,100,7,5,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,23,0,1,4,9,13,83,100,100,19,0,1,4,8,27,97,100,100,13,1,10,10,10,79,100,100,100
"North West","E06000008","Blackburn with Darwen",7,4,10,10,10,96,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,85,100,100,100,9,5,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,23,0,2,4,7,21,72,97,100,17,1,3,4,5,54,87,100,100,12,2,9,10,10,77,100,100,100,7,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,13,1,6,10,10,71,100,100,100,11,3,9,10,10,96,100,100,100,8,6,10,10,10,100,100,100,100,15,1,5,9,10,64,100,100,100,12,3,7,10,10,83,100,100,100,9,5,10,10,10,100,100,100,100,8,3,9,10,10,90,100,100,100,8,7,10,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,30,0,1,1,2,6,50,87,97,20,0,1,2,3,22,91,97,100,14,1,4,10,10,59,100,100,100,8,4,10,10,10,95,100,100,100,8,8,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,19,0,1,4,8,24,98,100,100,15,1,1,3,5,59,97,100,100,12,1,10,10,10,89,100,100,100
"North West","E06000009","Blackpool",6,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,3,10,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,33,0,0,1,4,4,38,88,100,20,0,1,2,2,20,98,100,100,14,1,4,10,10,58,100,100,100,8,3,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,5,9,10,57,100,100,100,11,2,8,10,10,98,100,100,100,9,5,10,10,10,100,100,100,100,22,0,2,4,7,22,82,100,100,17,1,3,5,6,43,100,100,100,12,2,8,10,10,74,100,100,100,9,2,9,10,10,85,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,27,0,1,1,2,7,57,100,100,18,0,1,2,3,29,98,100,100,14,1,3,6,10,54,100,100,100,5,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,18,0,2,5,8,24,99,100,100,14,1,3,5,7,64,100,100,100,10,2,7,10,10,100,100,100,100
"North West","E06000049","Cheshire East",12,2,7,9,10,72,95,98,99,10,4,8,10,10,87,99,100,100,8,8,10,10,10,98,100,100,100,14,1,6,9,10,61,94,98,99,11,3,8,10,10,83,99,100,100,9,7,10,10,10,98,100,100,100,33,0,1,2,5,9,50,81,94,29,0,1,2,3,27,57,83,95,16,1,4,9,10,50,98,100,100,11,2,8,10,10,81,97,99,100,9,4,9,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,20,0,2,6,9,31,89,96,99,15,1,3,7,9,66,96,100,100,10,2,10,10,10,95,100,100,100,23,0,2,5,8,24,82,96,99,16,1,2,5,8,55,94,100,100,11,2,9,10,10,88,100,100,100,16,1,4,8,10,55,95,95,99,11,1,5,8,10,83,99,99,100,9,4,10,10,10,99,100,100,100,38,0,0,1,2,5,37,72,92,28,0,1,1,3,24,55,91,98,16,0,2,7,10,38,99,100,100,11,3,9,10,10,85,96,98,99,10,6,9,9,9,90,99,100,100,8,9,10,10,10,99,100,100,100,21,0,2,4,8,30,88,97,98,17,1,2,4,6,55,89,98,100,11,1,8,10,10,86,100,100,100
"North West","E06000050","Cheshire West and Chester",12,2,7,9,10,76,96,99,99,10,4,9,10,10,89,99,100,100,8,9,10,10,10,99,100,100,100,16,1,6,9,10,49,92,98,100,13,3,7,10,10,76,98,100,100,9,6,10,10,10,97,100,100,100,36,0,1,2,4,8,38,73,94,31,0,1,2,3,21,47,80,97,16,1,5,10,10,42,98,100,100,10,2,8,10,10,87,98,99,100,9,5,9,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,21,0,2,5,8,27,85,97,99,16,1,3,6,9,59,93,100,100,11,2,10,10,10,92,100,100,100,24,0,2,5,8,19,79,96,99,17,1,3,5,8,53,92,100,100,12,2,10,10,10,86,100,100,100,13,1,6,9,10,71,97,97,99,10,3,7,10,10,89,100,100,100,8,7,10,10,10,100,100,100,100,34,0,1,1,2,7,46,84,93,27,0,1,1,2,25,68,86,95,15,1,4,9,10,54,98,100,100,11,3,9,10,10,82,96,99,100,10,5,8,9,9,90,98,100,100,8,8,9,9,9,99,100,100,100,23,0,1,3,7,22,85,95,98,19,1,1,2,4,48,86,95,99,12,1,8,10,10,81,100,100,100
"North West","E06000006","Halton",9,2,10,10,10,89,100,100,100,9,5,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,12,1,9,10,10,69,100,100,100,10,3,10,10,10,91,100,100,100,8,10,10,10,10,100,100,100,100,32,0,1,3,8,6,35,93,100,29,0,1,3,5,9,51,99,100,15,1,9,10,10,52,100,100,100,8,3,10,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,4,9,10,51,100,100,100,12,1,5,10,10,88,100,100,100,9,5,10,10,10,100,100,100,100,17,0,3,9,10,32,99,100,100,14,1,4,9,10,64,100,100,100,10,4,10,10,10,100,100,100,100,11,1,8,10,10,78,100,100,100,9,3,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,30,0,1,2,4,4,52,94,100,24,0,1,2,4,19,65,99,100,13,1,7,10,10,57,100,100,100,9,3,10,10,10,94,100,100,100,9,6,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,16,0,3,8,10,44,100,100,100,13,1,3,6,9,74,100,100,100,10,3,10,10,10,100,100,100,100
"North West","E06000007","Warrington",10,2,9,10,10,81,100,100,100,9,6,10,10,10,96,100,100,100,8,10,10,10,10,100,100,100,100,11,1,8,10,10,73,100,100,100,10,4,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,26,0,1,3,7,10,71,95,100,19,0,2,3,6,35,91,100,100,12,1,9,10,10,84,100,100,100,9,3,9,10,10,91,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,3,9,10,44,98,100,100,13,1,6,10,10,81,100,100,100,10,3,10,10,10,100,100,100,100,18,0,3,8,10,35,97,100,100,13,1,5,10,10,71,100,100,100,10,3,10,10,10,100,100,100,100,11,2,8,10,10,79,100,100,100,9,4,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,34,0,0,1,3,3,27,92,100,24,0,1,1,3,14,78,97,100,16,0,6,10,10,39,100,100,100,8,4,9,10,10,92,100,100,100,8,7,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,21,0,2,5,9,16,90,100,100,20,0,2,4,8,28,93,100,100,14,1,10,10,10,64,100,100,100
"North West","E10000006","Cumbria",18,1,5,8,9,62,86,92,94,9,3,6,8,8,76,92,97,99,9,6,9,10,10,92,99,100,100,20,1,4,7,8,52,84,91,94,15,2,5,7,8,66,89,97,100,10,5,9,10,10,90,100,100,100,58,0,0,1,1,8,28,39,53,69,0,0,1,1,15,30,37,46,27,0,1,1,3,30,57,87,99,12,2,7,9,9,83,95,98,99,10,4,8,9,10,92,99,100,100,8,8,10,10,10,99,100,100,100,26,0,2,4,6,29,79,91,93,19,1,2,3,4,53,85,94,98,11,2,6,9,10,87,99,100,100,28,0,2,4,6,23,77,90,93,22,1,2,3,4,49,80,89,94,12,2,6,9,10,82,98,99,100,18,1,5,8,9,58,90,90,95,13,2,5,7,8,75,94,94,100,9,5,9,10,10,96,100,100,100,47,0,0,1,1,6,36,58,73,35,0,1,1,1,28,64,74,80,20,0,1,2,3,40,83,97,100,16,3,7,9,9,73,89,94,95,13,5,7,8,9,79,93,97,99,8,7,9,10,10,95,100,100,100,28,0,1,2,3,28,75,88,91,26,1,1,1,2,45,71,84,91,14,1,3,5,9,69,96,99,100
"North West","E07000026","     Allerdale",18,1,4,8,9,62,88,93,95,13,2,5,7,8,77,93,98,100,9,4,10,10,10,92,100,100,100,18,1,4,7,9,55,88,93,96,16,2,4,6,8,66,84,95,100,10,4,9,10,10,87,100,100,100,81,0,0,0,0,0,1,9,16,104,0,0,0,0,0,0,1,3,38,0,0,1,3,0,12,79,100,11,2,7,9,9,81,96,99,100,10,4,7,9,10,92,100,100,100,8,7,10,10,10,100,100,100,100,23,0,2,4,7,32,82,92,95,17,1,2,3,5,60,86,97,98,11,2,7,10,10,88,100,100,100,25,0,2,4,6,26,80,91,95,22,1,2,3,5,54,77,87,95,12,2,7,10,10,79,100,100,100,20,1,3,7,8,39,90,90,96,15,1,3,4,7,60,91,91,100,10,3,9,10,10,94,100,100,100,70,0,0,0,0,0,1,10,40,21,1,1,1,2,53,79,88,95,29,0,1,1,3,0,52,99,100,16,2,7,9,9,71,90,94,96,14,4,6,7,9,73,92,98,100,9,7,10,10,10,94,100,100,100,23,0,1,3,4,36,83,93,95,21,1,1,1,3,53,79,87,96,12,1,4,6,9,81,100,100,100
"North West","E07000027","     Barrow-in-Furness",7,3,9,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,7,10,10,52,99,100,100,13,3,8,9,10,66,95,100,100,9,7,10,10,10,99,100,100,100,22,0,1,1,1,26,79,99,100,20,0,1,1,1,38,82,95,100,12,1,1,1,1,81,100,100,100,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,3,5,6,50,96,100,100,12,1,4,5,6,83,100,100,100,9,3,6,7,10,100,100,100,100,22,0,2,4,4,11,94,100,100,15,1,3,3,4,61,94,100,100,10,2,4,4,9,97,100,100,100,9,3,9,10,10,83,100,100,100,8,5,10,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,29,0,1,1,1,4,55,93,100,19,0,1,1,1,27,92,100,100,13,1,1,1,2,75,100,100,100,7,4,10,10,10,96,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,19,0,1,2,3,24,98,100,100,17,0,1,1,2,49,92,100,100,12,1,2,3,6,88,100,100,100
"North West","E07000028","     Carlisle",14,2,7,9,9,71,92,94,96,11,4,8,9,10,83,98,100,100,8,8,10,10,10,98,100,100,100,17,1,6,9,9,64,90,95,96,13,3,8,9,9,79,94,98,100,9,7,10,10,10,95,100,100,100,27,0,1,2,2,20,77,92,92,23,1,2,2,2,45,78,86,92,13,1,2,2,2,78,98,100,100,11,2,8,9,9,86,97,99,100,9,5,9,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,26,0,3,5,7,18,80,93,94,19,1,3,4,5,45,86,95,98,12,3,7,10,10,87,99,100,100,26,0,3,6,8,20,82,94,95,19,1,4,5,6,50,88,96,98,12,3,8,10,10,88,99,100,100,16,2,7,9,9,69,92,92,96,12,4,8,9,9,81,95,95,99,9,8,10,10,10,97,100,100,100,35,0,1,1,1,8,52,84,93,22,0,1,1,1,30,83,94,97,15,1,1,2,3,54,98,99,100,13,4,8,9,9,82,93,95,96,10,7,9,9,10,86,97,99,99,8,9,10,10,10,98,100,100,100,27,0,2,2,3,24,80,92,93,24,1,2,2,2,42,78,86,91,14,1,3,5,9,75,98,100,100
"North West","E07000029","     Copeland",14,1,5,8,9,70,93,97,97,10,3,8,9,9,87,98,99,100,8,7,9,10,10,98,100,100,100,21,1,3,5,7,39,82,92,96,17,1,4,6,7,57,90,93,99,10,4,8,9,10,87,100,100,100,72,0,0,0,0,0,1,9,24,57,0,0,0,1,1,13,32,73,24,0,1,1,1,15,84,88,100,11,2,7,9,9,82,97,99,100,9,3,8,9,9,94,99,100,100,8,8,10,10,10,99,100,100,100,26,0,2,3,4,29,79,92,96,20,1,2,3,4,43,91,94,97,12,2,6,9,10,90,100,100,100,26,0,2,3,5,28,78,92,96,20,1,2,3,5,43,90,94,97,11,2,7,9,10,90,100,100,100,16,1,5,8,9,52,93,93,98,12,2,6,8,9,75,98,98,100,9,6,9,10,10,98,100,100,100,39,0,1,1,1,11,53,71,79,25,0,1,1,1,28,76,89,92,18,1,1,1,1,60,84,89,100,15,2,7,8,9,72,92,96,97,11,4,7,8,8,85,97,99,99,8,7,9,10,10,98,100,100,100,30,0,1,1,2,22,63,86,90,28,0,1,1,1,36,63,86,92,15,1,2,4,7,57,93,100,100
"North West","E07000030","     Eden",33,0,1,3,5,25,54,73,86,23,1,2,3,5,43,72,90,95,13,2,8,10,10,69,96,100,100,33,1,3,5,6,40,60,74,81,20,2,4,5,7,47,75,93,100,11,3,9,10,10,77,100,100,100,80,0,0,0,1,0,0,18,36,113,0,0,0,0,0,0,0,4,38,0,0,1,2,0,24,73,95,18,1,4,6,7,68,81,88,93,11,2,4,7,9,79,96,100,100,8,5,10,10,10,97,100,100,100,40,0,1,2,3,22,53,68,76,30,1,1,1,2,38,51,71,89,14,1,4,9,10,61,98,100,100,42,0,1,2,4,22,53,67,79,34,1,1,1,2,37,53,71,85,15,1,4,9,10,62,94,96,100,33,0,1,3,5,37,65,65,81,18,1,1,2,3,58,79,79,100,11,1,8,10,10,85,100,100,100,56,0,0,0,1,11,39,49,58,101,0,0,0,0,3,3,5,6,20,0,1,2,4,40,82,96,100,29,2,4,6,7,49,69,81,86,20,3,4,5,7,53,74,93,97,11,4,8,9,9,82,100,100,100,44,0,1,1,2,31,48,68,74,37,0,0,1,1,36,47,62,79,17,1,2,5,9,52,93,96,100
"North West","E07000031","     South Lakeland",24,1,4,7,8,46,77,88,90,16,2,4,6,7,62,86,95,99,10,4,9,10,10,87,100,100,100,22,1,3,6,8,51,79,87,92,15,2,4,6,9,70,91,98,100,10,3,9,10,10,90,99,100,100,69,0,0,0,0,0,0,3,45,105,0,0,0,0,0,0,1,6,36,0,0,1,5,0,26,81,99,14,1,5,8,9,78,93,98,99,10,3,7,9,10,91,100,100,100,8,7,10,10,10,99,100,100,100,27,0,1,3,5,28,76,91,94,19,1,1,2,3,49,84,97,100,12,1,6,10,10,87,100,100,100,30,0,1,3,5,30,66,85,90,27,1,1,2,3,43,71,81,85,14,1,6,9,10,72,96,99,100,17,1,3,7,9,63,90,90,96,11,1,3,6,8,78,97,97,100,9,3,10,10,10,98,100,100,100,50,0,0,0,1,3,24,50,68,48,0,0,0,1,14,33,48,63,21,0,1,2,5,27,87,98,100,18,2,6,8,9,64,85,93,95,14,3,6,8,9,75,93,95,97,9,6,9,9,9,93,99,100,100,29,0,1,2,4,32,67,83,89,29,1,1,1,2,46,62,76,86,16,1,4,8,10,56,93,100,100
"North West","E11000001","Greater Manchester (Met County)",7,4,10,10,10,95,100,100,100,7,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,9,10,10,79,100,100,100,9,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,26,0,2,5,9,15,68,94,100,20,1,4,7,9,33,85,98,100,14,2,9,10,10,67,100,100,100,8,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,5,10,10,52,99,100,100,12,2,9,10,10,88,100,100,100,9,6,10,10,10,100,100,100,100,20,0,4,8,10,28,93,100,100,15,1,7,9,10,59,99,100,100,11,4,10,10,10,90,100,100,100,9,3,10,10,10,90,100,100,100,8,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,31,0,0,1,3,5,47,91,100,20,0,2,5,7,29,86,98,100,15,0,5,10,10,45,100,100,100,7,5,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,9,10,10,10,100,100,100,100,17,0,3,8,10,39,98,100,100,13,1,5,9,10,70,99,100,100,10,3,10,10,10,95,100,100,100
"North West","E08000001","     Bolton",7,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,9,10,10,78,100,100,100,10,5,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,22,0,2,5,9,18,81,99,100,17,1,3,5,8,40,98,100,100,12,2,9,10,10,88,100,100,100,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,5,10,10,57,99,100,100,11,2,9,10,10,88,100,100,100,9,5,10,10,10,100,100,100,100,19,0,3,8,10,26,93,100,100,15,1,5,10,10,63,100,100,100,11,3,10,10,10,95,100,100,100,9,3,10,10,10,88,100,100,100,8,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,36,0,0,1,3,4,25,78,100,25,0,1,2,4,12,66,100,100,17,0,5,10,10,25,100,100,100,7,6,10,10,10,96,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,19,0,2,6,10,24,96,100,100,16,0,3,7,10,42,100,100,100,13,1,10,10,10,77,100,100,100
"North West","E08000002","     Bury",7,3,10,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,9,10,10,80,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,25,0,1,4,8,11,75,100,100,20,0,2,6,8,25,93,100,100,13,1,9,10,10,70,100,100,100,8,3,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,5,10,10,49,99,100,100,12,2,9,10,10,77,100,100,100,10,6,10,10,10,100,100,100,100,22,0,2,7,10,16,91,100,100,18,1,3,9,10,35,97,100,100,13,2,10,10,10,78,100,100,100,11,2,9,10,10,79,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,35,0,0,1,3,2,26,84,100,18,0,2,4,7,41,88,100,100,16,0,6,10,10,29,100,100,100,7,4,10,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19,0,2,5,10,21,97,100,100,15,0,3,7,10,50,100,100,100,11,1,10,10,10,99,100,100,100
"North West","E08000003","     Manchester",7,4,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,2,10,10,10,88,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,20,0,3,9,10,27,89,100,100,16,1,7,10,10,51,100,100,100,12,3,10,10,10,85,100,100,100,7,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,7,10,10,59,100,100,100,11,3,10,10,10,97,100,100,100,9,7,10,10,10,100,100,100,100,16,1,6,10,10,45,100,100,100,12,2,10,10,10,84,100,100,100,10,6,10,10,10,99,100,100,100,7,4,10,10,10,98,100,100,100,7,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,27,0,1,2,5,7,64,98,100,14,1,4,8,10,56,100,100,100,14,1,6,10,10,55,100,100,100,7,6,10,10,10,100,100,100,100,8,9,9,9,9,100,100,100,100,7,9,9,9,9,100,100,100,100,16,1,5,10,10,46,99,100,100,12,1,8,10,10,82,100,100,100,10,4,10,10,10,100,100,100,100
"North West","E08000004","     Oldham",7,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,79,100,100,100,9,6,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,25,0,1,4,7,12,72,98,100,18,0,2,5,8,35,93,100,100,13,1,7,10,10,74,100,100,100,6,5,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,6,10,10,54,100,100,100,12,2,9,10,10,90,100,100,100,9,7,10,10,10,100,100,100,100,21,0,4,9,10,28,87,99,100,15,2,8,10,10,64,95,100,100,11,5,10,10,10,91,100,100,100,9,2,10,10,10,90,100,100,100,8,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,32,0,0,2,3,3,39,95,99,19,0,1,3,6,21,91,99,100,14,1,5,10,10,55,100,100,100,8,4,10,10,10,94,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,14,1,4,9,10,57,100,100,100,11,1,6,10,10,89,100,100,100,9,3,10,10,10,100,100,100,100
