"Region","LA_Code","LA_Name","Empl_pop","X100EmpPTt","X100EmpPT15pct","X100EmpPT30pct","X100EmpPT45pct","X100EmpPT60pct","X100EmpPT15n","X100EmpPT30n","X100EmpPT45n","X100EmpPT60n","X100EmpCyct","X100EmpCyc15pct","X100EmpCyc30pct","X100EmpCyc45pct","X100EmpCyc60pct","X100EmpCyc15n","X100EmpCyc30n","X100EmpCyc45n","X100EmpCyc60n","X100EmpCart","X100EmpCar15pct","X100EmpCar30pct","X100EmpCar45pct","X100EmpCar60pct","X100EmpCar15n","X100EmpCar30n","X100EmpCar45n","X100EmpCar60n","X500EmpPTt","X500EmpPT15pct","X500EmpPT30pct","X500EmpPT45pct","X500EmpPT60pct","X500EmpPT15n","X500EmpPT30n","X500EmpPT45n","X500EmpPT60n","X500EmpCyct","X500EmpCyc15pct","X500EmpCyc30pct","X500EmpCyc45pct","X500EmpCyc60pct","X500EmpCyc15n","X500EmpCyc30n","X500EmpCyc45n","X500EmpCyc60n","X500EmpCart","X500EmpCar15pct","X500EmpCar30pct","X500EmpCar45pct","X500EmpCar60pct","X500EmpCar15n","X500EmpCar30n","X500EmpCar45n","X500EmpCar60n","X5000EmpPTt","X5000EmpPT15pct","X5000EmpPT30pct","X5000EmpPT45pct","X5000EmpPT60pct","X5000EmpPT15n","X5000EmpPT30n","X5000EmpPT45n","X5000EmpPT60n","X5000EmpCyct","X5000EmpCyc15pct","X5000EmpCyc30pct","X5000EmpCyc45pct","X5000EmpCyc60pct","X5000EmpCyc15n","X5000EmpCyc30n","X5000EmpCyc45n","X5000EmpCyc60n","X5000EmpCart","X5000EmpCar15pct","X5000EmpCar30pct","X5000EmpCar45pct","X5000EmpCar60pct","X5000EmpCar15n","X5000EmpCar30n","X5000EmpCar45n","X5000EmpCar60n","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"North East","E08000022","     North Tyneside",148437,7,94,100,100,100,4,10,10,10,8,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,11,2,10,10,10,79,100,100,100,9,96,100,100,100,4,10,10,10,8,100,100,100,100,10,10,10,10,24,0,2,7,10,8,83,100,100,20,12,100,100,100,0,2,5,9,13,85,100,100,100,1,10,10,10,8,3,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,8,10,10,59,100,100,100,11,2,10,10,10,86,100,100,100,9,9,10,10,10,100,100,100,100,15,1,5,10,10,48,100,100,100,12,1,7,10,10,83,100,100,100,9,6,10,10,10,100,100,100,100,10,3,10,10,10,91,100,100,100,9,5,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,26,0,1,2,5,6,66,100,100,21,0,1,3,6,15,96,100,100,13,1,7,10,10,72,100,100,100,7,5,10,10,10,100,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,0,3,9,10,42,100,100,100,15,1,4,9,10,61,99,100,100,10,3,10,10,10,99,100,100,100
"North East","E08000023","     South Tyneside",109223,8,93,100,100,100,4,10,10,10,8,100,100,100,100,7,10,10,10,8,100,100,100,100,10,10,10,10,11,2,10,10,10,74,100,100,100,10,90,100,100,100,4,10,10,10,9,100,100,100,100,9,10,10,10,24,0,1,6,10,13,77,100,100,34,0,21,96,100,0,0,5,9,18,14,100,100,100,0,9,10,10,8,4,10,10,10,98,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,5,10,10,53,100,100,100,12,1,8,10,10,83,100,100,100,9,5,10,10,10,100,100,100,100,17,0,3,8,10,35,99,100,100,14,1,5,10,10,64,100,100,100,10,3,10,10,10,92,100,100,100,10,3,10,10,10,88,100,100,100,9,6,10,10,10,95,100,100,100,8,10,10,10,10,100,100,100,100,25,0,1,3,5,11,68,100,100,20,1,2,3,6,30,94,100,100,13,1,5,8,10,68,100,100,100,7,6,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,0,2,7,10,37,98,100,100,17,1,2,7,10,42,96,100,100,11,2,10,10,10,86,100,100,100
"North East","E08000024","     Sunderland",205882,7,96,100,100,100,4,10,10,10,8,100,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,11,1,9,10,10,77,100,100,100,10,98,100,100,100,3,10,10,10,8,100,100,100,100,9,10,10,10,20,0,2,5,9,24,90,100,100,16,46,97,100,100,1,3,5,7,11,96,100,100,100,2,9,10,10,8,3,10,10,10,97,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,6,10,10,49,100,100,100,12,2,8,10,10,86,100,100,100,9,7,10,10,10,100,100,100,100,21,0,3,8,10,24,84,100,100,18,1,4,9,10,41,91,100,100,11,4,10,10,10,86,100,100,100,10,3,10,10,10,89,100,100,100,9,5,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,29,0,1,2,4,9,56,93,100,25,0,1,2,3,16,70,94,99,15,1,4,9,10,50,99,99,99,7,6,10,10,10,97,100,100,100,8,8,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,22,0,1,4,9,15,88,100,100,19,0,1,4,8,27,96,99,99,12,1,10,10,10,87,99,99,99
"North West","E06000008","Blackburn with Darwen",103735,7,95,100,100,100,4,10,10,10,8,99,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,10,2,9,10,10,85,100,100,100,9,94,100,100,100,5,10,10,10,8,100,100,100,100,9,10,10,10,22,0,2,3,7,21,76,97,100,17,54,87,100,100,1,3,4,5,12,77,100,100,100,2,9,10,10,7,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,6,10,10,62,100,100,100,11,2,9,10,10,91,100,100,100,9,7,10,10,10,100,100,100,100,16,1,4,9,10,47,100,100,100,12,2,6,9,10,85,100,100,100,9,5,10,10,10,100,100,100,100,8,4,10,10,10,90,100,100,100,8,7,10,10,10,98,99,99,99,7,9,10,10,10,99,99,99,99,29,0,1,1,2,7,58,97,98,20,0,1,2,2,20,90,97,99,14,1,3,7,10,66,99,99,99,7,4,10,10,10,94,100,100,100,8,9,10,10,10,96,99,99,99,7,10,10,10,10,99,99,99,99,19,0,1,4,8,26,98,100,100,15,1,1,3,5,58,97,99,99,16,0,9,10,10,28,99,99,99
"North West","E06000009","Blackpool",101183,6,97,100,100,100,6,10,10,10,7,100,100,100,100,10,10,10,10,7,100,100,100,100,10,10,10,10,9,3,10,10,10,91,100,100,100,8,100,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,21,0,1,3,5,26,85,100,100,20,20,98,100,100,0,1,2,2,14,58,100,100,100,1,4,10,10,8,3,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,5,9,10,59,100,100,100,11,2,8,10,10,98,100,100,100,9,5,10,10,10,100,100,100,100,22,0,2,4,8,21,80,100,100,17,1,3,5,6,42,100,100,100,12,2,7,10,10,77,100,100,100,9,3,10,10,10,88,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,29,0,0,1,2,8,50,97,100,19,0,1,1,2,26,98,100,100,13,1,2,4,8,73,100,100,100,5,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,18,0,2,5,8,26,99,100,100,14,1,3,5,7,64,100,100,100,10,2,8,10,10,100,100,100,100
"North West","E06000049","Cheshire East",271793,13,73,95,97,98,2,7,9,10,10,87,99,100,100,4,8,10,10,8,98,100,100,100,8,10,10,10,14,1,7,9,10,64,95,98,99,11,83,99,100,100,3,8,10,10,9,98,100,100,100,7,10,10,10,34,0,1,2,5,10,48,83,93,29,27,57,83,95,0,1,2,3,16,50,98,100,100,1,4,9,10,11,2,8,10,10,80,97,99,100,9,4,9,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,21,0,2,6,9,31,90,96,97,15,1,3,7,9,67,96,100,100,10,3,10,10,10,95,100,100,100,23,0,2,5,8,24,81,96,98,16,1,2,5,8,55,94,100,100,11,2,10,10,10,91,100,100,100,15,1,5,9,10,61,96,98,99,12,2,6,9,10,86,99,99,99,9,5,10,10,10,98,99,99,99,39,0,0,1,2,5,38,72,90,32,0,0,1,2,15,47,78,96,17,0,2,5,9,39,99,99,99,11,3,9,10,10,85,96,98,99,9,6,9,10,10,90,99,99,99,7,9,10,10,10,99,99,99,99,21,0,2,5,8,30,89,97,98,17,1,2,4,6,54,89,97,99,11,1,8,10,10,86,99,99,99
"North West","E06000050","Cheshire West and Chester",244342,12,75,96,98,99,2,8,9,10,10,89,99,100,100,4,9,10,10,8,99,100,100,100,9,10,10,10,16,1,6,9,10,50,93,98,99,13,76,98,100,100,3,7,10,10,9,97,100,100,100,6,10,10,10,36,0,1,1,4,8,41,77,93,31,21,47,80,97,0,1,2,3,16,42,98,100,100,1,5,10,10,10,2,8,10,10,86,98,99,100,9,5,9,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,22,0,2,5,9,27,85,97,98,16,1,3,6,9,59,93,99,100,11,2,10,10,10,91,100,100,100,23,0,2,5,8,20,80,97,99,17,1,3,6,9,53,93,100,100,11,2,10,10,10,90,100,100,100,13,1,7,9,10,71,97,99,99,10,3,8,10,10,89,99,99,99,8,8,10,10,10,99,99,99,99,45,0,0,1,1,2,26,60,79,42,0,0,1,1,5,33,61,78,19,0,2,6,10,22,97,99,99,11,3,9,10,10,83,96,99,100,10,6,9,10,10,90,98,99,99,8,9,10,10,10,98,99,99,99,23,0,1,3,7,23,86,95,98,19,1,1,2,4,48,86,94,99,12,1,7,10,10,82,99,99,99
"North West","E06000006","Halton",92521,9,87,100,100,100,2,10,10,10,9,97,100,100,100,5,10,10,10,8,100,100,100,100,10,10,10,10,11,1,9,10,10,75,100,100,100,10,91,100,100,100,3,10,10,10,8,100,100,100,100,10,10,10,10,33,0,0,3,8,2,28,99,100,29,9,51,99,100,0,1,3,5,15,52,100,100,100,1,9,10,10,8,3,10,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,4,9,10,48,100,100,100,12,1,5,10,10,88,100,100,100,9,3,10,10,10,100,100,100,100,17,0,3,9,10,33,98,100,100,14,1,4,9,10,64,100,100,100,11,2,10,10,10,100,100,100,100,11,2,10,10,10,78,100,100,100,10,3,10,10,10,97,99,99,99,8,9,10,10,10,99,99,99,99,33,0,0,1,4,4,46,84,98,25,0,1,2,4,17,59,97,99,16,0,4,9,10,38,99,99,99,9,3,10,10,10,90,100,100,100,9,5,10,10,10,96,99,99,99,8,10,10,10,10,99,99,99,99,16,0,3,8,10,38,100,100,100,13,1,3,6,9,73,99,99,99,10,2,10,10,10,99,99,99,99
"North West","E06000007","Warrington",152182,9,85,100,100,100,3,9,10,10,9,96,100,100,100,6,10,10,10,8,100,100,100,100,10,10,10,10,11,1,8,10,10,78,100,100,100,10,94,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,27,0,1,2,7,7,74,95,100,19,35,91,100,100,0,2,3,6,12,84,100,100,100,1,9,10,10,9,3,9,10,10,90,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,3,9,10,42,98,100,100,13,1,6,10,10,81,100,100,100,10,4,10,10,10,99,100,100,100,18,0,3,8,10,32,94,100,100,14,1,5,10,10,67,99,100,100,10,3,10,10,10,95,100,100,100,11,2,9,10,10,83,100,100,100,9,5,10,10,10,94,98,98,98,8,9,10,10,10,98,98,98,98,36,0,0,1,2,3,26,83,98,24,0,1,1,2,13,76,94,98,16,0,4,10,10,47,98,98,98,8,4,10,10,10,91,100,100,100,8,7,10,10,10,96,98,98,98,7,10,10,10,10,98,98,98,98,21,0,2,5,9,16,91,100,100,20,0,2,4,8,27,91,98,98,13,1,10,10,10,67,98,98,98
"North West","E10000006","Cumbria",364667,19,63,84,91,93,1,5,7,8,9,76,92,97,99,3,6,8,8,9,92,99,100,100,6,9,10,10,22,1,4,7,8,53,82,88,92,15,66,89,97,100,2,5,7,8,10,90,100,100,100,5,9,10,10,59,0,0,1,1,8,29,39,54,69,15,30,37,46,0,0,1,1,27,30,57,87,99,0,1,1,3,12,2,7,9,9,83,94,97,98,10,4,8,9,10,92,99,100,100,8,8,10,10,10,99,100,100,100,28,0,2,3,5,28,79,87,90,19,1,2,3,4,53,85,94,98,11,2,6,9,10,86,99,100,100,30,0,2,3,5,22,76,86,90,23,1,2,3,4,47,80,89,94,12,2,5,8,10,81,99,100,100,19,1,5,8,8,60,88,92,94,13,3,5,7,8,76,94,99,100,9,5,9,10,10,95,100,100,100,50,0,0,1,1,6,37,58,69,46,0,0,1,1,17,48,57,68,20,0,1,1,2,43,81,97,100,17,3,7,8,9,75,88,91,94,12,5,7,9,9,81,94,98,99,8,8,10,10,10,95,100,100,100,31,0,1,2,3,29,74,85,88,26,1,1,1,2,45,71,83,91,13,1,3,5,8,71,97,99,100
"North West","E07000026","     Allerdale",70789,19,65,84,91,92,1,4,7,8,13,77,93,98,100,2,5,7,8,9,92,100,100,100,4,10,10,10,21,1,4,6,8,56,83,89,92,16,66,84,95,100,2,4,6,8,10,87,100,100,100,4,9,10,10,84,0,0,0,0,0,1,8,14,104,0,0,1,3,0,0,0,0,38,0,12,79,100,0,0,1,3,12,2,6,8,9,80,95,98,99,10,4,7,9,10,92,100,100,100,8,8,10,10,10,100,100,100,100,27,0,1,3,5,26,81,88,90,18,1,1,2,4,57,87,97,99,11,2,7,10,10,89,99,100,100,31,0,1,3,5,15,75,86,89,23,0,1,2,4,45,77,87,95,12,1,6,10,10,80,99,100,100,23,1,3,6,8,41,84,91,93,15,2,3,5,7,60,91,99,100,10,3,9,10,10,95,100,100,100,78,0,0,0,0,0,0,8,32,82,0,0,0,0,0,0,1,24,29,0,1,1,3,0,52,99,100,18,3,7,8,9,71,85,89,92,13,4,7,8,9,77,93,98,100,8,7,10,10,10,94,100,100,100,27,0,1,2,4,36,79,89,90,21,1,1,1,3,53,79,87,96,11,1,4,6,9,82,100,100,100
"North West","E07000027","     Barrow-in-Furness",49571,7,94,100,100,100,3,9,10,10,8,100,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,15,1,6,9,10,50,94,100,100,13,66,95,100,100,3,8,9,10,9,99,100,100,100,7,10,10,10,23,0,1,1,1,24,80,93,100,20,38,82,95,100,0,1,1,1,12,81,100,100,100,1,1,1,1,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,3,5,6,49,99,100,100,12,1,4,5,6,84,100,100,100,9,3,6,7,10,100,100,100,100,21,0,2,4,4,14,94,100,100,15,1,3,3,4,60,94,100,100,10,2,4,4,8,94,100,100,100,10,3,9,10,10,84,100,100,100,9,6,10,10,10,96,99,99,99,7,9,10,10,10,99,99,99,99,28,0,1,1,1,8,55,97,100,19,0,1,1,1,24,91,99,99,13,1,1,1,1,75,99,99,99,7,5,10,10,10,94,100,100,100,8,7,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,19,0,1,2,3,27,95,100,100,17,0,1,1,2,49,90,99,99,11,1,2,2,6,86,99,99,99
"North West","E07000028","     Carlisle",79153,16,73,87,93,95,2,7,9,9,11,83,98,100,100,4,8,9,10,8,98,100,100,100,8,10,10,10,17,1,6,9,9,66,90,93,95,13,79,94,98,100,3,8,9,9,9,95,100,100,100,7,10,10,10,29,0,1,2,2,20,78,89,90,23,45,78,86,92,1,2,2,2,13,78,98,100,100,1,2,2,2,11,2,8,9,9,87,96,98,99,9,5,9,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,27,0,3,5,7,18,81,89,91,19,1,3,4,5,45,86,96,98,12,3,6,10,10,86,99,100,100,27,0,4,6,8,21,83,90,92,19,1,4,5,6,51,88,96,98,12,4,7,10,10,88,99,100,100,17,2,8,9,9,70,91,94,95,12,4,8,9,9,82,95,98,99,9,8,10,10,10,96,99,100,100,36,0,1,1,1,8,60,83,91,27,0,1,1,1,25,75,85,89,15,1,1,2,3,63,97,99,100,14,4,9,9,9,82,91,94,95,10,7,9,9,10,86,97,98,99,8,9,10,10,10,97,99,100,100,29,0,2,2,3,25,81,90,91,24,1,2,2,2,42,78,86,90,13,1,3,5,9,75,98,99,100
"North West","E07000029","     Copeland",51495,13,69,93,98,99,1,6,8,9,10,87,98,99,100,3,8,9,9,8,98,100,100,100,7,9,10,10,23,1,3,5,7,43,82,90,94,17,57,90,93,99,1,4,6,7,10,87,100,100,100,4,8,9,10,71,0,0,0,0,0,4,15,36,57,1,13,32,73,0,0,0,1,24,15,84,88,100,0,1,1,1,11,2,7,9,9,82,96,98,99,9,3,8,9,9,95,99,100,100,8,8,10,10,10,99,100,100,100,27,0,2,3,4,27,76,89,94,20,1,2,3,4,41,90,93,97,12,2,5,8,10,89,100,100,100,27,0,2,3,4,27,77,90,95,20,1,2,3,4,42,91,93,97,12,2,5,7,10,91,100,100,100,17,1,5,8,9,53,90,95,98,13,2,5,8,9,75,98,99,100,9,5,9,10,10,98,100,100,100,40,0,1,1,1,11,54,70,79,41,0,1,1,1,18,62,77,79,19,1,1,1,1,63,84,88,100,14,2,7,9,9,78,92,95,97,11,4,8,9,9,86,97,99,99,8,8,9,10,10,97,100,100,100,31,0,1,1,2,21,68,85,90,28,0,1,1,1,36,62,86,92,14,1,2,4,7,62,95,100,100
"North West","E07000030","     Eden",38518,37,26,53,69,77,0,1,3,4,23,43,72,90,95,1,2,3,5,13,69,96,100,100,2,8,10,10,44,1,2,4,4,34,48,60,66,20,47,75,93,100,2,4,5,7,11,77,100,100,100,3,9,10,10,86,0,0,0,1,0,0,23,37,113,0,0,0,4,0,0,0,0,38,0,24,73,95,0,0,1,2,19,1,3,5,6,69,81,88,92,12,2,4,7,9,81,96,99,100,8,4,10,10,10,96,100,100,100,50,0,1,1,3,24,45,55,63,30,1,1,1,2,38,50,70,88,14,1,3,8,10,55,97,100,100,52,0,1,2,3,22,45,55,67,34,1,1,1,2,37,52,70,86,16,1,3,8,10,56,94,97,100,36,1,1,3,4,46,63,71,74,18,1,1,2,4,59,79,98,100,10,1,6,10,10,81,100,100,100,68,0,0,0,1,13,34,37,41,54,0,0,0,1,30,37,46,59,22,0,1,2,3,38,74,93,100,35,2,4,5,6,47,63,71,76,20,3,4,6,7,53,74,93,98,11,5,9,10,10,77,100,100,100,57,0,0,1,2,31,42,49,53,38,0,0,1,1,36,47,62,79,17,0,1,4,9,47,93,96,100
"North West","E07000031","     South Lakeland",75141,23,45,78,89,91,1,3,7,8,16,62,86,95,99,2,4,6,7,10,87,100,100,100,4,9,10,10,21,1,3,7,8,53,81,90,94,15,70,91,98,100,2,4,6,9,10,90,99,100,100,3,9,10,10,71,0,0,0,0,0,0,3,45,105,0,0,1,6,0,0,0,0,36,0,26,81,99,0,0,1,5,14,1,5,8,9,78,94,97,98,11,3,6,8,10,91,99,100,100,8,7,10,10,10,99,100,100,100,26,0,1,3,5,29,80,91,94,20,1,1,2,3,50,84,97,100,12,1,5,10,10,87,100,100,100,30,0,1,3,5,31,72,85,91,27,1,1,2,3,45,71,81,86,14,1,5,9,10,73,98,100,100,17,1,4,7,9,63,90,93,96,12,2,3,6,9,78,97,99,100,9,3,10,10,10,98,100,100,100,51,0,0,1,1,4,27,52,69,50,0,0,0,1,11,32,42,61,22,0,1,2,3,29,82,98,100,16,2,6,9,9,68,89,93,95,13,3,7,9,9,78,95,98,100,9,7,10,10,10,96,100,100,100,30,0,1,2,4,31,67,83,90,29,1,1,1,2,46,63,76,86,14,1,3,8,10,64,95,100,100
"North West","E11000001","Greater Manchester (Met County)",2009538,7,95,100,100,100,4,10,10,10,7,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,11,2,9,10,10,80,100,100,100,9,97,100,100,100,5,10,10,10,8,100,100,100,100,9,10,10,10,26,0,2,5,9,14,69,95,100,20,33,85,98,100,1,4,7,9,14,67,100,100,100,2,9,10,10,8,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,5,10,10,51,99,100,100,12,2,9,10,10,88,100,100,100,9,7,10,10,10,100,100,100,100,20,0,3,8,10,27,93,100,100,15,1,6,9,10,60,99,100,100,11,4,10,10,10,93,100,100,100,9,3,10,10,10,91,100,100,100,9,6,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,33,0,0,1,3,4,41,85,99,24,0,1,3,5,15,75,96,99,16,1,5,10,10,45,99,99,99,7,5,10,10,10,98,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,17,0,3,8,10,39,98,100,100,13,1,5,9,10,70,98,99,99,10,3,10,10,10,95,99,99,99
"North West","E08000001","     Bolton",202395,7,98,100,100,100,4,10,10,10,8,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,11,2,8,10,10,76,100,100,100,10,96,100,100,100,5,10,10,10,8,100,100,100,100,9,10,10,10,21,0,2,6,9,22,89,99,100,17,40,98,100,100,1,3,5,8,12,88,100,100,100,2,9,10,10,7,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,5,10,10,59,99,100,100,11,2,9,10,10,88,100,100,100,9,6,10,10,10,100,100,100,100,20,0,3,8,10,21,92,100,100,15,1,5,10,10,60,100,100,100,11,4,10,10,10,98,100,100,100,10,3,9,10,10,87,100,100,100,9,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,37,0,0,1,2,3,26,75,100,28,0,1,1,3,8,58,98,100,18,0,3,10,10,21,100,100,100,7,5,10,10,10,95,100,100,100,8,9,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,19,0,2,6,10,23,95,100,100,16,0,3,7,10,42,99,100,100,12,2,10,10,10,86,100,100,100
"North West","E08000002","     Bury",135335,7,98,100,100,100,3,10,10,10,8,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,11,1,9,10,10,78,100,100,100,9,99,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,25,0,1,5,9,11,72,100,100,20,25,93,100,100,0,2,6,8,13,70,100,100,100,1,9,10,10,8,4,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,5,10,10,49,98,100,100,12,2,9,10,10,77,100,100,100,9,6,10,10,10,100,100,100,100,22,0,2,7,10,15,91,100,100,18,1,3,9,10,35,96,100,100,12,2,10,10,10,87,100,100,100,11,2,10,10,10,83,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,36,0,0,1,2,2,23,84,100,27,0,1,2,5,6,59,99,100,18,0,5,10,10,21,100,100,100,7,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19,0,2,5,9,20,97,100,100,15,0,3,7,10,50,100,100,100,11,2,10,10,10,100,100,100,100
"North West","E08000003","     Manchester",401579,8,93,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,7,100,100,100,100,10,10,10,10,9,2,10,10,10,87,100,100,100,9,100,100,100,100,7,10,10,10,8,100,100,100,100,10,10,10,10,20,0,3,9,10,26,90,100,100,16,51,100,100,100,1,7,10,10,12,85,100,100,100,3,10,10,10,7,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,7,10,10,59,100,100,100,11,3,10,10,10,97,100,100,100,9,9,10,10,10,100,100,100,100,16,1,5,10,10,46,100,100,100,12,2,10,10,10,85,100,100,100,9,7,10,10,10,100,100,100,100,8,4,10,10,10,98,100,100,100,8,9,10,10,10,97,97,97,97,7,10,10,10,10,98,98,98,98,27,0,1,2,5,6,63,99,100,19,0,1,4,8,23,96,97,97,14,1,8,10,10,67,97,97,97,7,6,10,10,10,99,100,100,100,8,10,10,10,10,97,97,97,97,7,10,10,10,10,98,98,98,98,16,1,5,10,10,43,99,100,100,12,1,8,10,10,80,97,97,97,9,5,10,10,10,97,97,97,97
